time,open,high,low,close,tick_volume,spread,real_volume
2026-04-22 16:27:00,1.17097,1.1711,1.17096,1.1711,75,21,0
2026-04-22 16:28:00,1.1711,1.17117,1.17109,1.17116,40,21,0
2026-04-22 16:29:00,1.17115,1.17123,1.17115,1.17117,45,21,0
2026-04-22 16:30:00,1.17117,1.17117,1.17093,1.17094,69,21,0
2026-04-22 16:31:00,1.17094,1.17106,1.17092,1.17097,46,21,0
2026-04-22 16:32:00,1.17097,1.17102,1.17089,1.1710099999999999,74,21,0
2026-04-22 16:33:00,1.1710099999999999,1.17103,1.17097,1.17103,27,21,0
2026-04-22 16:34:00,1.17103,1.17124,1.17103,1.17121,41,21,0
2026-04-22 16:35:00,1.17121,1.1712799999999999,1.17118,1.17118,26,21,0
2026-04-22 16:36:00,1.17118,1.17131,1.17118,1.17124,39,21,0
2026-04-22 16:37:00,1.17124,1.17124,1.17113,1.17114,39,21,0
2026-04-22 16:38:00,1.17113,1.1712,1.17112,1.17116,26,21,0
2026-04-22 16:39:00,1.17116,1.17134,1.17116,1.17133,39,21,0
2026-04-22 16:40:00,1.17133,1.17138,1.17127,1.17134,66,21,0
2026-04-22 16:41:00,1.17134,1.17146,1.17134,1.17137,75,21,0
2026-04-22 16:42:00,1.17137,1.1714,1.17102,1.17114,69,21,0
2026-04-22 16:43:00,1.17113,1.1712799999999999,1.17106,1.1712799999999999,163,21,0
2026-04-22 16:44:00,1.1712799999999999,1.17133,1.17124,1.17126,77,21,0
2026-04-22 16:45:00,1.1712500000000001,1.17134,1.17113,1.17119,60,21,0
2026-04-22 16:46:00,1.17119,1.17131,1.17115,1.1713,68,21,0
2026-04-22 16:47:00,1.1713,1.17148,1.1713,1.17139,58,21,0
2026-04-22 16:48:00,1.17139,1.1714,1.17122,1.17129,52,21,0
2026-04-22 16:49:00,1.17132,1.17136,1.1712799999999999,1.17129,54,21,0
2026-04-22 16:50:00,1.17129,1.17129,1.17124,1.1712500000000001,39,21,0
2026-04-22 16:51:00,1.17126,1.17138,1.17126,1.17132,49,21,0
2026-04-22 16:52:00,1.17132,1.17136,1.1712,1.17126,39,21,0
2026-04-22 16:53:00,1.17126,1.17133,1.1712500000000001,1.17132,33,21,0
2026-04-22 16:54:00,1.17132,1.17138,1.17132,1.17134,38,21,0
2026-04-22 16:55:00,1.17134,1.17141,1.17127,1.1714,68,21,0
2026-04-22 16:56:00,1.17141,1.17141,1.17114,1.17124,85,21,0
2026-04-22 16:57:00,1.17123,1.17129,1.17114,1.17117,80,21,0
2026-04-22 16:58:00,1.17117,1.17121,1.17107,1.1712,81,21,0
2026-04-22 16:59:00,1.17119,1.17121,1.17116,1.17117,63,21,0
2026-04-22 17:00:00,1.17117,1.17119,1.17105,1.1711,66,21,0
2026-04-22 17:01:00,1.1711,1.17137,1.1711,1.17135,185,21,0
2026-04-22 17:02:00,1.17135,1.17157,1.17124,1.17126,187,21,0
2026-04-22 17:03:00,1.17127,1.1712799999999999,1.17117,1.17127,110,21,0
2026-04-22 17:04:00,1.17126,1.17127,1.17116,1.17116,57,21,0
2026-04-22 17:05:00,1.17116,1.17127,1.17116,1.17124,58,21,0
2026-04-22 17:06:00,1.17124,1.17127,1.17113,1.17117,49,21,0
2026-04-22 17:07:00,1.17117,1.17118,1.17102,1.17104,35,21,0
2026-04-22 17:08:00,1.17103,1.17109,1.17102,1.17102,34,21,0
2026-04-22 17:09:00,1.17102,1.17108,1.17102,1.17103,37,21,0
2026-04-22 17:10:00,1.17103,1.17137,1.17103,1.17135,108,21,0
2026-04-22 17:11:00,1.17134,1.17137,1.17121,1.17122,56,21,0
2026-04-22 17:12:00,1.17122,1.1712799999999999,1.17116,1.1712500000000001,55,21,0
2026-04-22 17:13:00,1.1712500000000001,1.17131,1.1712500000000001,1.17129,26,21,0
2026-04-22 17:14:00,1.17129,1.17129,1.17119,1.17122,30,21,0
2026-04-22 17:15:00,1.17122,1.17133,1.17122,1.17133,47,21,0
2026-04-22 17:16:00,1.17133,1.1714,1.17133,1.1714,14,21,0
2026-04-22 17:17:00,1.1714,1.1715200000000001,1.17139,1.1715,39,21,0
2026-04-22 17:18:00,1.17149,1.17149,1.1713,1.17136,40,21,0
2026-04-22 17:19:00,1.17136,1.17136,1.17129,1.17135,50,21,0
2026-04-22 17:20:00,1.17135,1.17138,1.1713,1.17134,35,21,0
2026-04-22 17:21:00,1.17134,1.17147,1.17134,1.17147,22,21,0
