time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 05:55:00,1.3489499999999999,1.34915,1.3489499999999999,1.34914,74,24,0
2026-04-23 05:56:00,1.34915,1.34925,1.3491,1.34914,92,24,0
2026-04-23 05:57:00,1.34914,1.34915,1.34904,1.3491,70,24,0
2026-04-23 05:58:00,1.34909,1.34915,1.34906,1.34914,58,24,0
2026-04-23 05:59:00,1.34915,1.34928,1.34915,1.34928,58,24,0
2026-04-23 06:00:00,1.3492899999999999,1.3492899999999999,1.34878,1.34893,127,24,0
2026-04-23 06:01:00,1.34893,1.34924,1.34891,1.3492199999999999,62,24,0
2026-04-23 06:02:00,1.3492199999999999,1.3492600000000001,1.34914,1.34917,70,24,0
2026-04-23 06:03:00,1.34917,1.34933,1.34916,1.3492199999999999,52,24,0
2026-04-23 06:04:00,1.3492199999999999,1.3492899999999999,1.34897,1.3489900000000001,88,24,0
2026-04-23 06:05:00,1.3489900000000001,1.34913,1.3489499999999999,1.3489900000000001,102,24,0
2026-04-23 06:06:00,1.3489900000000001,1.3492,1.34897,1.3492,48,24,0
2026-04-23 06:07:00,1.3491900000000001,1.3491900000000001,1.34913,1.34916,25,24,0
2026-04-23 06:08:00,1.34916,1.34925,1.34915,1.34917,51,24,0
2026-04-23 06:09:00,1.34916,1.34917,1.34897,1.34897,32,24,0
2026-04-23 06:10:00,1.34897,1.34908,1.34894,1.34903,79,24,0
2026-04-23 06:11:00,1.3490199999999999,1.34906,1.34893,1.34905,52,24,0
2026-04-23 06:12:00,1.34905,1.34908,1.34891,1.34893,61,24,0
2026-04-23 06:13:00,1.3489200000000001,1.34897,1.34881,1.34887,87,24,0
2026-04-23 06:14:00,1.34886,1.3489,1.34874,1.34888,74,24,0
2026-04-23 06:15:00,1.34889,1.34896,1.34884,1.34896,72,24,0
2026-04-23 06:16:00,1.3489499999999999,1.3489499999999999,1.34878,1.34881,58,24,0
2026-04-23 06:17:00,1.34882,1.3490199999999999,1.34882,1.34896,70,24,0
2026-04-23 06:18:00,1.34896,1.3489900000000001,1.34887,1.34893,92,24,0
2026-04-23 06:19:00,1.34893,1.34893,1.34875,1.34877,81,24,0
2026-04-23 06:20:00,1.34877,1.34879,1.34864,1.34873,56,24,0
2026-04-23 06:21:00,1.34873,1.34877,1.34864,1.34877,72,24,0
2026-04-23 06:22:00,1.34876,1.34883,1.34874,1.34877,109,24,0
2026-04-23 06:23:00,1.34877,1.34881,1.34873,1.34875,37,24,0
2026-04-23 06:24:00,1.34876,1.34896,1.34876,1.34888,70,24,0
2026-04-23 06:25:00,1.34887,1.34888,1.34874,1.34879,80,24,0
2026-04-23 06:26:00,1.34879,1.34887,1.34876,1.34876,64,24,0
2026-04-23 06:27:00,1.34876,1.34877,1.34866,1.34867,44,24,0
2026-04-23 06:28:00,1.3486799999999999,1.34876,1.3486500000000001,1.34869,85,24,0
2026-04-23 06:29:00,1.34869,1.34878,1.3486500000000001,1.34869,116,24,0
2026-04-23 06:30:00,1.3487,1.34876,1.34866,1.34873,68,24,0
2026-04-23 06:31:00,1.34873,1.34889,1.34873,1.3488,73,24,0
2026-04-23 06:32:00,1.3488,1.34898,1.34874,1.34897,85,24,0
2026-04-23 06:33:00,1.34897,1.34906,1.34894,1.34906,40,24,0
2026-04-23 06:34:00,1.34906,1.3491,1.34896,1.34903,64,24,0
2026-04-23 06:35:00,1.34903,1.34916,1.34903,1.34915,113,24,0
2026-04-23 06:36:00,1.34915,1.34928,1.34905,1.3492600000000001,67,24,0
2026-04-23 06:37:00,1.3492600000000001,1.3493,1.34917,1.3492600000000001,102,24,0
2026-04-23 06:38:00,1.34927,1.34958,1.3492600000000001,1.34955,92,24,0
2026-04-23 06:39:00,1.34955,1.34961,1.34946,1.34951,82,24,0
2026-04-23 06:40:00,1.34952,1.34958,1.34937,1.34939,109,24,0
2026-04-23 06:41:00,1.34939,1.34952,1.34936,1.34947,66,24,0
2026-04-23 06:42:00,1.34947,1.34947,1.3492600000000001,1.34927,112,24,0
2026-04-23 06:43:00,1.34927,1.34934,1.34924,1.34931,90,24,0
2026-04-23 06:44:00,1.34931,1.34939,1.34925,1.34937,69,24,0
2026-04-23 06:45:00,1.34937,1.34942,1.3492899999999999,1.3493,67,24,0
2026-04-23 06:46:00,1.3493,1.3494,1.3493,1.34939,65,24,0
2026-04-23 06:47:00,1.34938,1.34938,1.34927,1.34936,35,24,0
2026-04-23 06:48:00,1.34936,1.34948,1.34923,1.34925,63,24,0
2026-04-23 06:49:00,1.34925,1.34932,1.3491,1.3491,91,24,0
2026-04-23 06:50:00,1.3491,1.34918,1.34904,1.34917,57,24,0
2026-04-23 06:51:00,1.34917,1.34924,1.34907,1.3492,65,24,0
2026-04-23 06:52:00,1.3492,1.34944,1.34914,1.3494,78,24,0
2026-04-23 06:53:00,1.34941,1.34944,1.34924,1.34939,72,24,0
2026-04-23 06:54:00,1.34939,1.34951,1.34939,1.34951,45,24,0
2026-04-23 06:55:00,1.3495300000000001,1.34959,1.34945,1.34951,79,24,0
2026-04-23 06:56:00,1.34951,1.34951,1.34924,1.34925,81,24,0
2026-04-23 06:57:00,1.34925,1.3494,1.34924,1.34934,105,24,0
2026-04-23 06:58:00,1.34934,1.34937,1.3492600000000001,1.34927,36,24,0
2026-04-23 06:59:00,1.34927,1.3492899999999999,1.34906,1.34907,117,24,0
2026-04-23 07:00:00,1.3491,1.34914,1.34884,1.34888,129,24,0
2026-04-23 07:01:00,1.34888,1.34908,1.34886,1.3489,158,24,0
2026-04-23 07:02:00,1.3489200000000001,1.34905,1.34891,1.3489499999999999,116,24,0
2026-04-23 07:03:00,1.3489499999999999,1.34897,1.34873,1.34886,87,24,0
2026-04-23 07:04:00,1.34885,1.349,1.34884,1.34898,62,24,0
2026-04-23 07:05:00,1.34898,1.34923,1.34898,1.34916,104,24,0
2026-04-23 07:06:00,1.34917,1.34961,1.34911,1.34959,196,24,0
2026-04-23 07:07:00,1.34957,1.34989,1.3495300000000001,1.34969,184,24,0
2026-04-23 07:08:00,1.34969,1.34978,1.34944,1.34945,172,24,0
2026-04-23 07:09:00,1.34945,1.34952,1.34932,1.34945,135,24,0
2026-04-23 07:10:00,1.34945,1.34962,1.34936,1.34947,90,24,0
2026-04-23 07:11:00,1.34947,1.3495300000000001,1.34938,1.34938,81,24,0
2026-04-23 07:12:00,1.34938,1.34949,1.34924,1.34925,89,24,0
2026-04-23 07:13:00,1.3492600000000001,1.3492600000000001,1.34906,1.34909,97,24,0
